nan,nan,nan
-0.0043956046,-0.013186813,-0.0043956046
0.021978023,1.4197803,-2.0967033
0.15384616,1.9208791,-2.4835165
0.8747253,1.7274725,-0.64615387
0.84835166,0.95384616,-0.3824176
0.62857145,0.7076923,-1.1736264
0.2769231,0.4967033,-1.745055
0.013186813,0.4879121,-1.410989
-0.20659341,0.52307695,-1.2967033
0.021978023,0.2857143,-0.63736266
-0.0043956046,0.64615387,-0.9186813
0.013186813,0.61978024,-0.7868132
0.0043956046,0.24175824,-0.93626374
-0.0043956046,0.2945055,-0.83956045
-0.0043956046,0.5934066,-1.0593407
0.013186813,0.4967033,-1.1384616
0.021978023,0.64615387,-1.2439561
0.013186813,0.5758242,-1.5076923
-0.021978023,0.7868132,-1.4813187
0.0043956046,0.8923077,-1.5692308
-0.0043956046,0.8131868,-1.4549451
0.013186813,0.75164837,-1.3758242
0.0043956046,0.4967033,-1.3054945
-0.021978023,0.41758242,-0.94505495
-0.0043956046,0.50549453,-0.7692308
-0.0043956046,0.31208792,-0.6813187
0.0043956046,0.092307694,-0.52307695
0.0043956046,0.16263737,-0.07472528
0.0043956046,0.013186813,0.013186813
0.0043956046,-0.03076923,0.057142857
-0.021978023,0.0043956046,-0.0043956046
-0.013186813,-0.0043956046,-0.013186813
-0.0043956046,0.0043956046,-0.013186813
0.0043956046,0.0043956046,-0.021978023
-0.0043956046,-0.013186813,0.013186813
-0.021978023,-0.0043956046,-0.013186813
0.0043956046,-0.0043956046,-0.0043956046
-0.013186813,-0.0043956046,-0.013186813
-0.0043956046,-0.0043956046,0.0043956046
0.0043956046,0.0043956046,-0.013186813
0.021978023,-1.0065935,2.0351648
0.03076923,-1.0241759,2.3164835
-0.013186813,-1.1472528,2.3956044
0.021978023,-1.2087913,2.6593406
-0.021978023,-1.2527473,2.4923077
-0.013186813,-1.2263737,2.7736263
0.021978023,-1.2087913,2.4571428
-0.021978023,-1.3406594,2.4043956
0.021978023,-1.2263737,2.50989
0.013186813,-1.3406594,2.632967
0.0043956046,-0.35604396,0.6813187
-0.03076923,-0.35604396,0.72527474
0.03956044,-0.41758242,0.5582418
-0.013186813,-0.33846155,0.6725275
-0.021978023,-0.2769231,0.53186816
-0.0043956046,-0.1978022,0.5846154
-0.013186813,-0.30329672,0.5758242
0.0043956046,-0.26813188,0.35604396
-0.0043956046,-0.189011,0.33846155
-0.0043956046,-0.14505495,0.4
-0.03956044,0.3912088,-0.85714287
0.0043956046,0.5934066,-1.0769231
0.0043956046,0.6637363,-1.156044
-0.013186813,0.50549453,-1.0857143
-0.021978023,0.6725275,-1.3142858
-0.03076923,0.6637363,-1.4549451
0.0043956046,0.8747253,-1.7010989
0.0043956046,0.8747253,-1.6923077
0.021978023,1.0153847,-1.8241758
-0.0043956046,0.85714287,-1.8769231
0.03076923,0.71648353,-1.5428572
-0.03956044,0.6725275,-1.5076923
-0.0043956046,0.5758242,-1.367033
-0.0043956046,0.4,-1.0417583
-0.0043956046,0.3912088,-0.8659341
0.0043956046,0.42637363,-0.8659341
0.013186813,0.32087913,-0.52307695
0.0043956046,0.04835165,-0.42637363
-0.013186813,0.04835165,-0.25934067
-0.021978023,0.057142857,-0.0043956046
0.0043956046,-0.013186813,-0.021978023
-0.0043956046,-0.0043956046,-0.013186813
-0.0043956046,0.0043956046,-0.0043956046
-0.013186813,-0.0043956046,-0.013186813
-0.0043956046,0.013186813,0.0043956046
0.013186813,-0.0043956046,-0.0043956046
-0.0043956046,-0.013186813,-0.013186813
0.0043956046,-0.0043956046,-0.0043956046
-0.0043956046,-0.0043956046,0.0043956046
-0.021978023,0.0043956046,-0.03076923
-0.0043956046,-1.0241759,1.8417583
-0.03076923,-1.0945055,2.2285714
-0.0043956046,-1.0681319,2.2285714
-0.013186813,-1.2263737,2.0615385
-0.013186813,-1.2087913,2.4307692
0.013186813,-1.2263737,2.6505494
-0.021978023,-1.1736264,2.7648351
0.0043956046,-1.2439561,2.3252747
-0.013186813,-1.2175825,2.5714285
-0.0043956046,-1.1472528,2.334066
-0.021978023,-0.4879121,1.0417583
-0.021978023,-0.52307695,0.92747253
-0.013186813,-0.42637363,1.0329671
0.0043956046,-0.4879121,0.8747253
0.021978023,-0.53186816,0.96263736
0.021978023,-0.46153846,0.83076924
-0.021978023,-0.36483517,0.8835165
0.0043956046,-0.32087913,0.84835166
0.013186813,-0.3912088,0.6021978
0.0043956046,-0.34725276,0.62857145
0.0043956046,0.54065937,-1.1384616
-0.021978023,0.74285716,-1.6923077
0.03956044,0.9010989,-1.9208791
0.12747253,0.9098901,-1.7626374
-0.057142857,0.8747253,-2.0527472
-0.057142857,0.94505495,-2.210989
-0.07472528,1.1208792,-1.8681319
-0.021978023,1.1648352,-2.2901099
-0.06593407,1.0505495,-2.6241758
-0.06593407,1.2175825,-2.5626373
-0.013186813,0.6637363,-1.4373627
-0.0043956046,0.6021978,-1.2087913
-0.03076923,0.6549451,-1.1032968
-0.083516486,0.53186816,-1.1472528
-0.0043956046,0.43516484,-0.93626374
-0.013186813,0.36483517,-0.8659341
0.0043956046,0.2945055,-0.6549451
-0.013186813,0.30329672,-0.6021978
0.013186813,0.2769231,-0.37362638
-0.0043956046,0.10989011,-0.32087913
0.0043956046,0.013186813,-0.0043956046
-0.0043956046,-0.013186813,-0.013186813
-0.0043956046,-0.0043956046,0.013186813
-0.013186813,-0.013186813,-0.021978023
-0.013186813,-0.013186813,-0.013186813
-0.0043956046,-0.013186813,-0.0043956046
-0.0043956046,0.0043956046,0.0043956046
-0.0043956046,0.013186813,-0.0043956046
-0.021978023,0.0043956046,-0.03076923
-0.0043956046,-0.021978023,0.0043956046
-0.0043956046,-0.84835166,1.8769231
-0.03076923,-0.95384616,1.9648352
-0.0043956046,-0.95384616,2.2373626
-0.021978023,-1.1296704,1.7978022
-0.0043956046,-1.0945055,2.4131868
0.0043956046,-1.0681319,1.9648352
-0.04835165,-1.2527473,2.334066
0.013186813,-1.1648352,2.334066
-0.0043956046,-1.0769231,2.2725275
-0.021978023,-1.2703297,2.421978
0.03076923,-0.3824176,0.75164837
-0.0043956046,-0.42637363,0.8043956
0.03076923,-0.41758242,0.6637363
0.03956044,-0.30329672,0.45274726
0.0043956046,-0.21538462,0.6021978
-0.0043956046,-0.24175824,0.61978024
0.021978023,-0.2945055,0.42637363
-0.03076923,-0.25054947,0.46153846
0.013186813,-0.15384616,0.24175824
0.021978023,-0.12747253,0.21538462
-0.013186813,0.47032967,-0.84835166
-0.021978023,0.36483517,-1.1648352
0.0043956046,0.6549451,-1.0153847
0.013186813,0.6725275,-1.1736264
-0.03076923,0.63736266,-1.4901099
-0.013186813,0.6549451,-1.3406594
-0.0043956046,0.778022,-1.367033
-0.013186813,0.8659341,-1.323077
0.013186813,0.84835166,-1.5252748
-0.03956044,0.8923077,-1.7978022
-0.0043956046,0.63736266,-1.410989
-0.021978023,0.6549451,-1.4813187
-0.021978023,0.52307695,-1.1032968
-0.013186813,0.5934066,-1.0329671
0.013186813,0.47032967,-1.0065935
-0.013186813,0.36483517,-0.6901099
0.0043956046,0.24175824,-0.6901099
-0.013186813,0.24175824,-0.2857143
-0.013186813,0.13626374,-0.21538462
0.0043956046,0.0043956046,-0.189011
-0.0043956046,0.0043956046,-0.03956044
-0.013186813,-0.013186813,-0.0043956046
-0.0043956046,-0.0043956046,-0.0043956046
-0.013186813,-0.013186813,-0.013186813
-0.013186813,-0.0043956046,-0.021978023
-0.0043956046,-0.013186813,-0.0043956046
-0.0043956046,-0.013186813,0.0043956046
-0.013186813,-0.0043956046,-0.03956044
0.0043956046,-0.013186813,-0.0043956046
0.0043956046,-0.0043956046,-0.013186813
0.021978023,-0.8835165,2.210989
-0.03076923,-0.95384616,2.1054945
0.021978023,-1.1648352,2.0087912
-0.0043956046,-1.1208792,2.4571428
-0.0043956046,-1.3846154,2.50989
-0.021978023,-1.4549451,2.3164835
0.03076923,-1.2967033,2.8967032
-0.0043956046,-1.3494506,2.7648351
-0.021978023,-1.3142858,2.676923
0.03956044,-1.3846154,2.843956
0.03076923,-0.10989011,0.24175824
0.12747253,-0.03076923,0.30329672
0.1978022,-0.15384616,0.32087913
0.013186813,-0.1978022,0.25054947
-0.04835165,-0.04835165,0.04835165
-0.07472528,-0.03956044,0.013186813
-0.021978023,-0.0043956046,-0.0043956046
-0.0043956046,-0.0043956046,0.0043956046
-0.0043956046,-0.013186813,0.0043956046
-0.013186813,-0.013186813,0.0043956046
-0.0043956046,0.43516484,-0.8131868
-0.021978023,0.5758242,-0.9186813
-0.021978023,0.5758242,-1.156044
-0.013186813,0.567033,-1.0065935
-0.0043956046,0.5582418,-1.3054945
-0.013186813,0.6021978,-1.3142858
0.0043956046,0.82197803,-1.6131868
-0.0043956046,0.9802198,-1.7626374
-0.057142857,0.83956045,-1.8241758
-0.10989011,0.8131868,-1.789011
-0.013186813,0.7692308,-1.3934066
-0.0043956046,0.5494506,-1.323077
-0.0043956046,0.47032967,-1.0329671
-0.03076923,0.52307695,-0.989011
-0.0043956046,0.3912088,-0.7076923
0.0043956046,0.189011,-0.43516484
-0.021978023,0.25054947,-0.25934067
